#IncidentId;#DateId;_catLMC;_catLMC1;_catLMC2;dtgStartIncident;nrIncident;plaatsNaam;wk_prioriteitIncidentBrandweer;straatnaam;naamLocatie2;postcode;huisPaalNr;_catDagdeel;_catRegio;_lat;_lon
892252200;20170713;Brand;Natuur;NULL;2017-07-13 21:42:00.0000000;174433;Achtmaal;1;Witte Moeren;NULL;NULL;NULL;Avond;VRMWB;" 51.4875899999999970";"  4.5905110000000002"
870099085;20160915;Brand;Natuur;NULL;2016-09-15 16:00:27.0000000;222264;Tilburg;1;Puttendijk;NULL;NULL;NULL;Middag;VRMWB;" 51.5447509999999980";"  5.0117430000000001"
1609967311;20230705;Brand;Natuur;NULL;2023-07-05 17:35:38.0000000;239992;Tilburg;1;Oude Warande;NULL;NULL;NULL;Middag;VRMWB;" 51.5605865447255810";"  5.0317844090438681"
1527453633;20220516;Brand;Natuur;Bos;2022-05-16 20:35:17.0000000;164774;Tilburg;1;Gilzerbaan;NULL;NULL;NULL;Avond;VRMWB;" 51.5525192146946760";"  5.0130603334222137"
1435975194;20200903;Brand;Natuur;NULL;2020-09-03 21:06:11.0000000;310908;Tilburg;2;Reeshofdijk;NULL;NULL;NULL;Avond;VRMWB;" 51.5675439535775550";"  5.0408309836958010"
799874737;20140423;Brand;Natuur;NULL;2014-04-23 16:16:06.0000000;81555;Alphen;1;BAARLESEBAAN;NULL;5131RP;10;Middag;VRMWB;" 51.4712770000000010";"  5.0006190000000004"
976937311;20190423;Brand;Natuur;NULL;2019-04-23 18:23:49.0000000;94094;Alphen;1;Voskuil;Recreatieplas 't Zand;NULL;NULL;Avond;VRMWB;" 51.4998030000000000";"  4.9558900000000001"
1525645208;20220501;Brand;Natuur;Bos;2022-05-01 19:51:33.0000000;145394;Alphen;1;Huisdreef;Camping Buitenlust;5131NH;1;Avond;VRMWB;" 51.5020286891391170";"  4.9159134337050343"
951195354;20180701;Brand;Natuur;NULL;2018-07-01 08:54:44.0000000;161810;Alphen;1;Maastrichtsebaan;NULL;NULL;NULL;Ochtend;VRMWB;" 51.5003329999999980";"  4.9228180000000004"
860445577;20160506;Brand;Natuur;NULL;2016-05-06 13:15:30.0000000;102944;NULL;1;NULL;NULL;NULL;NULL;Middag;VRMWB;" 51.6740539999999980";"  5.0939880000000004"
1476776819;20210613;Brand;Natuur;Bos;2021-06-13 16:18:57.0000000;188822;Breda;1;Oude Postbaan;NULL;NULL;NULL;Middag;VRMWB;" 51.5417966192890660";"  4.7528403773926016"
1012525302;20200414;Brand;Natuur;Bos;2020-04-14 20:53:10.0000000;88905;Breda;1;Morteldreef;NULL;NULL;NULL;Avond;VRMWB;" 51.5879010000000020";"  4.7046380000000001"
1468218932;20210329;Brand;Natuur;NULL;2021-03-29 14:49:21.0000000;95560;Breda;1;Beemdenbospad;NULL;NULL;NULL;Middag;VRMWB;" 51.6295997144520270";"  4.7512508447505413"
1467995677;20210327;Brand;Natuur;Bos;2021-03-27 14:58:58.0000000;93251;Breda;1;Zevenlindendreef;NULL;NULL;NULL;Middag;VRMWB;" 51.5461084680693200";"  4.7589793241394940"
1468088664;20210328;Brand;Natuur;Bos;2021-03-28 11:36:51.0000000;94205;Breda;1;Zevenlindendreef;Frederiksdreef;NULL;NULL;Ochtend;VRMWB;" 51.5467188886961200";"  4.7588267160623881"
1592554706;20230304;Brand;Natuur;Bos;2023-03-04 08:18:06.0000000;75320;Oisterwijk;1;Tilburg - Boxtel;NULL;NULL;NULL;Ochtend;VRMWB;" 51.5866852755883580";"  5.2455362037918549"
887518108;20170516;Brand;Natuur;NULL;2017-05-16 15:42:41.0000000;114806;Oisterwijk;1;Scheibaan;NULL;NULL;NULL;Middag;VRMWB;" 51.5630269999999980";"  5.2363689999999998"
1488000134;20210819;Brand;Natuur;Bos;2021-08-19 20:25:20.0000000;274896;Oisterwijk;1;Belversebaan;NULL;NULL;NULL;Avond;VRMWB;" 51.5708814856999000";"  5.2515714838513938"
714253866;20110531;Brand;Natuur;NULL;2011-05-31 19:56:41.0000000;104837;Oisterwijk;Anders;VAN SWINDERENLAAN;NULL;NULL;NULL;Avond;VRMWB;" 51.5613779999999980";"  5.2021959999999998"
731024005;20120121;Brand;Natuur;NULL;2012-01-21 08:12:40.0000000;13375;Oisterwijk;1;VLOEIWEG;VLOET DE;5061GA;85;Ochtend;VRMWB;" 51.5786710000000000";"  5.1904110000000001"
752333886;20120508;Brand;Natuur;NULL;2012-05-08 19:26:56.0000000;87943;Oisterwijk;1;BLOKSHEKKEN;OISTERWIJK KAZERNECENTRALE;5061HA;4;Avond;VRMWB;" 51.5810439999999990";"  5.1905739999999998"
979483533;20190530;Brand;Natuur;NULL;2019-05-30 18:51:02.0000000;124847;Oisterwijk;1;Nemelaerweg;NULL;NULL;NULL;Avond;VRMWB;" 51.5859700000000030";"  5.2325410000000003"
1471287350;20210426;Brand;Natuur;NULL;2021-04-26 16:40:06.0000000;128137;Oisterwijk;1;Moergestelseweg;NULL;NULL;NULL;Middag;VRMWB;" 51.5603329084039790";"  5.1805949964310516"
712375335;20110409;Brand;Natuur;NULL;2011-04-09 15:41:07.0000000;66635;Molenschot;1;RIJKSWEG;NULL;NULL;NULL;Middag;VRMWB;" 51.5824100000000030";"  4.8967729999999996"
1708287908;20250406;Brand;Natuur;NULL;2025-04-06 14:29:19.0000000;130409;Molenschot;1;Goorbergseweg;NULL;NULL;0;Middag;VRMWB;" 51.5781211122945460";"  4.8800381456291992"
712308153;20110407;Brand;Natuur;NULL;2011-04-07 16:15:35.0000000;65170;Loon op Zand;1;VAN SALM-SALMSTRAAT;NULL;NULL;NULL;Middag;VRMWB;" 51.6301259999999970";"  5.0663970000000003"
1526083167;20220505;Brand;Natuur;Bos;2022-05-05 18:28:51.0000000;149959;Loon op Zand;1;Heideweg;NULL;NULL;NULL;Avond;VRMWB;" 51.6152523163121440";"  5.0681016761377018"
976114959;20190412;Brand;Natuur;Bos;2019-04-12 14:37:04.0000000;83845;Udenhout;1;Schoorstraat;Bosch en Duin;5071RC;50;Middag;VRMWB;" 51.6355089999999990";"  5.1118889999999997"
1599140743;20230420;Brand;Natuur;Bos;2023-04-20 22:46:05.0000000;133475;Loon op Zand;1;Kasteelhoevenweg;NULL;NULL;NULL;Avond;VRMWB;" 51.6203122166224520";"  5.0645716105561274"
774718605;20130615;Brand;Natuur;NULL;2013-06-15 14:52:36.0000000;117498;Loon op Zand;1;HEIDEWEG;NULL;NULL;NULL;Middag;VRMWB;" 51.6168100000000010";"  5.0681510000000003"
1551180773;20220906;Brand;Natuur;NULL;2022-09-06 13:12:06.0000000;319016;Zundert;1;Meirseweg;NULL;NULL;NULL;Middag;VRMWB;" 51.4614213095824060";"  4.6918535627451980"
1713922202;20250513;Brand;Natuur;Bos;2025-05-13 16:41:08.0000000;185356;Oisterwijk;1;van Tienhovenlaan;NULL;NULL;NULL;Middag;VRMWB;" 51.5642876856755020";"  5.1963403183313641"
946352418;20180504;Brand;Natuur;NULL;2018-05-04 18:47:50.0000000;107772;Oosterhout;1;Steenbliklaan;NULL;NULL;NULL;Avond;VRMWB;" 51.6143420000000010";"  4.8891359999999997"
952080966;20180712;Brand;Natuur;NULL;2018-07-12 16:57:59.0000000;172344;Oosterhout;1;Vrachelseheide;NULL;NULL;NULL;Middag;VRMWB;" 51.6295110000000010";"  4.8380000000000001"
756817547;20120812;Brand;Natuur;NULL;2012-08-12 21:15:18.0000000;154711;Oosterhout;1;PANNENHUISSTRAAT;NULL;NULL;NULL;Avond;VRMWB;" 51.6408399999999970";"  4.8349739999999999"
769756534;20130423;Brand;Natuur;NULL;2013-04-23 16:53:13.0000000;79428;Oosterhout;1;HERMELIJNVLINDER;NULL;NULL;NULL;Middag;VRMWB;" 51.6435040000000000";"  4.8318930000000000"
714333047;20110603;Brand;Natuur;NULL;2011-06-03 04:47:01.0000000;106501;Oosterhout;1;KALBERGSEWEG;NULL;NULL;NULL;Nacht;VRMWB;" 51.6123750000000000";"  4.8548830000000001"
1013045212;20200421;Brand;Natuur;Bos;2020-04-21 11:27:23.0000000;94395;Oosterhout;1;Vijf Eikenweg;NULL;NULL;NULL;Ochtend;VRMWB;" 51.6125860000000000";"  4.8842319999999999"
1432374851;20200804;Brand;Natuur;Bos;2020-08-04 22:19:19.0000000;271713;Oosterhout;1;Heivlinderpad;NULL;NULL;NULL;Avond;VRMWB;" 51.6441250000000030";"  4.8226670000000000"
1471864806;20210501;Brand;Natuur;NULL;2021-05-01 17:30:16.0000000;134312;Ossendrecht;1;GP390;NULL;NULL;NULL;Middag;VRMWB;" 51.3868108823768710";"  4.3853159978147946"
895682919;20170830;Brand;Natuur;NULL;2017-08-30 14:46:26.0000000;217737;Bergen op Zoom;1;Sterrelaan;NULL;NULL;NULL;Middag;VRMWB;" 51.4875049999999990";"  4.3099569999999998"
886779468;20170506;Brand;Natuur;NULL;2017-05-06 20:30:51.0000000;106125;Bergen op Zoom;1;Ruytershoveweg;NULL;NULL;NULL;Avond;VRMWB;" 51.5004890000000020";"  4.3230729999999999"
890228454;20170619;Brand;Natuur;NULL;2017-06-19 12:19:48.0000000;148971;Bergen op Zoom;1;Oude Huijbergsebaan;NULL;NULL;NULL;Middag;VRMWB;" 51.4783990000000030";"  4.3129660000000003"
890681219;20170624;Brand;Natuur;NULL;2017-06-24 17:19:11.0000000;154577;Bergen op Zoom;1;Oscar van Hemelpark;NULL;NULL;NULL;Middag;VRMWB;" 51.5066709999999970";"  4.2888609999999998"
890595470;20170623;Brand;Natuur;NULL;2017-06-23 17:25:03.0000000;153391;Bergen op Zoom;1;Kleine Melanen;NULL;NULL;NULL;Middag;VRMWB;" 51.5129769999999990";"  4.2912160000000004"
890832076;20170626;Brand;Natuur;NULL;2017-06-26 14:37:09.0000000;156538;Bergen op Zoom;1;Balsedreef;'t Appeltje;4623RA;5;Middag;VRMWB;" 51.4873770000000020";"  4.3253810000000001"
888221168;20170525;Brand;Natuur;NULL;2017-05-25 16:07:27.0000000;123483;Bergen op Zoom;1;Kijk in de Pot;NULL;NULL;NULL;Middag;VRMWB;" 51.4900840000000030";"  4.2829110000000004"
888213274;20170525;Brand;Natuur;NULL;2017-05-25 14:29:25.0000000;123390;Bergen op Zoom;1;Hildernisse;NULL;NULL;NULL;Middag;VRMWB;" 51.4616890000000000";"  4.2936880000000004"
889893357;20170615;Brand;Natuur;NULL;2017-06-15 13:06:45.0000000;144710;Bergen op Zoom;1;Boslustweg;NULL;NULL;NULL;Middag;VRMWB;" 51.4787320000000010";"  4.3366389999999999"
1605061117;20230603;Brand;Natuur;Bos;2023-06-03 17:55:08.0000000;190321;Meerle Belgie;1;Oosteneind;NULL;NULL;NULL;Middag;VRMWB;" 51.4766293913985610";"  4.8403174671742990"
983980355;20190724;Brand;Natuur;NULL;2019-07-24 15:38:32.0000000;174440;Breda;1;Bouvignelaan;NULL;NULL;NULL;Middag;VRMWB;" 51.5623310000000000";"  4.7819770000000004"
983767565;20190721;Brand;Natuur;Bos;2019-07-21 21:01:31.0000000;171922;Breda;1;Marellenweg;NULL;NULL;NULL;Avond;VRMWB;" 51.5394340000000000";"  4.7527179999999998"
711347957;20110310;Brand;Natuur;NULL;2011-03-10 19:51:30.0000000;45578;Breda;1;GROOT YPELAARDREEF;PRISMA;4834HD;18;Avond;VRMWB;" 51.5745489999999980";"  4.8019379999999998"
720125478;20111113;Brand;Natuur;NULL;2011-11-13 15:04:28.0000000;220437;Breda;1;NASSAUSINGEL;PI BREDA;4811DG;26;Middag;VRMWB;" 51.5901750000000020";"  4.7883160000000000"
799698553;20140420;Brand;Natuur;NULL;2014-04-20 13:13:11.0000000;79362;Breda;1;GALDERSEWEG;DE 7 HEUVELTJES;4836AC;27;Middag;VRMWB;" 51.5541440000000010";"  4.7806439999999997"
799533390;20140417;Brand;Natuur;NULL;2014-04-17 17:41:59.0000000;77168;Breda;1;GALDERSEWEG;NULL;4836AC;27;Middag;VRMWB;" 51.5532150000000020";"  4.7799930000000002"
812342809;20140703;Brand;Natuur;NULL;2014-07-03 13:34:12.0000000;136963;Bavel;1;Abdij van Thornstraat;NULL;NULL;NULL;Middag;VRMWB;" 51.5699499999999990";"  4.8319700000000001"
1707192545;20250331;Brand;Natuur;Bos;2025-03-31 16:30:01.0000000;121620;Baarle-Nassau;1;Boschovenpad;NULL;5111XJ;0;Middag;VRMWB;" 51.4545862510576270";"  4.9249935782530905"
1710347617;20250419;Brand;Natuur;Bos;2025-04-19 21:11:47.0000000;150413;Baarle-Nassau;1;Reth;NULL;5111HC;22;Avond;VRMWB;" 51.4303067286469830";"  4.9386129427497831"
1710648952;20250422;Brand;Natuur;Akker/Weide;2025-04-22 07:16:42.0000000;153385;Baarle-Nassau;1;Driehuizen;NULL;NULL;NULL;Ochtend;VRMWB;" 51.4579271077844920";"  4.9695208761603311"
1707222700;20250331;Brand;Natuur;Riet;2025-03-31 19:32:04.0000000;121889;Andel;1;Hoge Maasdijk;NULL;NULL;0;Avond;VRMWB;" 51.7775652257062690";"  5.0773300453757901"
1436361859;20200907;Brand;Natuur;Bos;2020-09-07 15:01:11.0000000;315303;Alphen;2;Maastrichtsebaan;NULL;NULL;NULL;Middag;VRMWB;" 51.5125275895054530";"  4.9070891414085223"
1015213333;20200518;Brand;Natuur;Bos;2020-05-18 14:11:44.0000000;118320;Alphen;1;Fransebaan;Munitiedepot Alphen;5131NJ;1;Middag;VRMWB;" 51.4957539999999980";"  4.9264939999999999"
954834170;20180805;Brand;Natuur;NULL;2018-08-05 18:56:28.0000000;196084;Alphen;1;Oude Gilzerbaan;Fransebaan;NULL;NULL;Avond;VRMWB;" 51.5035549999999990";"  4.9376059999999997"
1432777833;20200808;Brand;Natuur;Bos;2020-08-08 14:20:44.0000000;276517;Hoogerheide;1;Bloempjesvendreef;NULL;NULL;NULL;Middag;VRMWB;" 51.4517320000000000";"  4.3271910000000000"
1535466465;20220718;Brand;Natuur;NULL;2022-07-18 18:17:48.0000000;250575;Hilvarenbeek;1;Beekse Bergen;NULL;NULL;NULL;Avond;VRMWB;" 51.5294768861742160";"  5.1234801891009933"
976948733;20190423;Brand;Natuur;NULL;2019-04-23 21:26:19.0000000;94245;Hilvarenbeek;1;Nestven;NULL;5081XT;2;Avond;VRMWB;" 51.4989009999999960";"  5.1012659999999999"
1470242108;20210417;Brand;Natuur;NULL;2021-04-17 11:00:09.0000000;116960;Haghorst;1;Emmerseweg;NULL;NULL;NULL;Ochtend;VRMWB;" 51.4916814597119270";"  5.2044777861481695"
860587162;20160508;Brand;Natuur;NULL;2016-05-08 05:14:07.0000000;104751;Breda;1;Galderseweg;NULL;NULL;NULL;Nacht;VRMWB;" 51.5340479999999990";"  4.7725960000000001"
838633779;20150626;Brand;Natuur;NULL;2015-06-26 17:34:23.0000000;139573;Breda;1;Achter Emer;NULL;NULL;NULL;Middag;VRMWB;" 51.6149300000000010";"  4.7557910000000003"
712990449;20110426;Brand;Natuur;NULL;2011-04-26 10:42:02.0000000;79211;Breda;1;GALDERSEWEG;HEY-ACKER DEN;4836AB;7;Ochtend;VRMWB;" 51.5552800000000030";"  4.7812780000000004"
714911118;20110619;Brand;Natuur;NULL;2011-06-19 20:43:13.0000000;118315;Breda;1;BREDESTRAAT;NULL;NULL;NULL;Avond;VRMWB;" 51.6210080000000030";"  4.7236050000000001"
1604799335;20230601;Brand;Natuur;NULL;2023-06-01 18:39:59.0000000;187716;Oisterwijk;1;Rosepdreef;Hotel De Blauwe Kei;5062TB;4;Avond;VRMWB;" 51.5637542147407260";"  5.2239604514767271"
1439166825;20200924;Brand;Natuur;Bos;2020-09-24 16:59:35.0000000;336252;Oisterwijk;1;Kuiperstraat;NULL;NULL;NULL;Middag;VRMWB;" 51.5836136866355590";"  5.2139913498675048"
799875159;20140423;Brand;Natuur;NULL;2014-04-23 16:23:52.0000000;81562;Oisterwijk;1;KIEVITSBLEKWEG;NULL;NULL;NULL;Middag;VRMWB;" 51.5836869999999980";"  5.2329379999999999"
712968282;20110425;Brand;Natuur;NULL;2011-04-25 18:32:45.0000000;78761;Oisterwijk;1;POSTHOORNSEWEG;NULL;NULL;NULL;Avond;VRMWB;" 51.5821490000000010";"  5.2391909999999999"
952364548;20180716;Brand;Natuur;NULL;2018-07-16 06:38:35.0000000;175766;Molenschot;1;Veenstraat;Taxandria Molenschot;5124NC;89;Ochtend;VRMWB;" 51.5821559999999980";"  4.8875560000000000"
952330409;20180715;Brand;Natuur;NULL;2018-07-15 19:30:35.0000000;175379;Molenschot;1;Molenschotsebaan;Linberg Park;5124NG;21;Avond;VRMWB;" 51.5764459999999970";"  4.8934329999999999"
951788796;20180708;Brand;Natuur;NULL;2018-07-08 17:06:32.0000000;168910;Molenschot;1;Raakeindse Kerkweg;NULL;NULL;NULL;Middag;VRMWB;" 51.5595930000000000";"  4.8914669999999996"
951566864;20180705;Brand;Natuur;NULL;2018-07-05 20:31:46.0000000;166161;Molenschot;1;Raakeindse Kerkweg;NULL;NULL;NULL;Avond;VRMWB;" 51.5596680000000020";"  4.8902260000000002"
1013996183;20200503;Brand;Natuur;NULL;2020-05-03 16:30:52.0000000;105326;Moergestel;1;Heiligenboom;NULL;NULL;NULL;Middag;VRMWB;" 51.5566559999999970";"  5.2004700000000001"
946505666;20180506;Brand;Natuur;NULL;2018-05-06 16:04:46.0000000;109598;Moergestel;1;Heukelomsebaan;NULL;NULL;NULL;Middag;VRMWB;" 51.5571839999999990";"  5.1633079999999998"
1712511084;20250504;Brand;Natuur;NULL;2025-05-04 07:23:48.0000000;171494;Loon op Zand;1;Baden Powellweg;NULL;NULL;NULL;Ochtend;VRMWB;" 51.6457189399874250";"  5.1010453861261071"
1545497028;20220723;Brand;Natuur;NULL;2022-07-23 21:22:54.0000000;258180;Zevenbergen;2;Havendijk;NULL;NULL;NULL;Avond;VRMWB;" 51.6628906201697760";"  4.6065479863381888"
976240224;20190414;Brand;Natuur;NULL;2019-04-14 11:13:17.0000000;85308;Breda;1;Overasepad;NULL;NULL;NULL;Ochtend;VRMWB;" 51.5544650000000000";"  4.7430779999999997"
951213599;20180701;Brand;Natuur;NULL;2018-07-01 13:53:00.0000000;162014;Bergen op Zoom;1;Benedenbaantje;NULL;NULL;NULL;Middag;VRMWB;" 51.4819719999999990";"  4.2911710000000003"
988397965;20190921;Brand;Natuur;NULL;2019-09-21 16:38:23.0000000;225905;Baarle-Nassau;1;Oude Bredasebaan;NULL;NULL;NULL;Middag;VRMWB;" 51.4641840000000030";"  4.8974279999999997"
870837714;20160925;Brand;Natuur;NULL;2016-09-25 14:52:01.0000000;231762;Alphen;1;Fransebaan;Maastrichtsebaan;NULL;NULL;Middag;VRMWB;" 51.4986910000000010";"  4.9305110000000001"
1736249072;20251001;Brand;Natuur;Bos;2025-10-01 16:50:22.0000000;401298;Baarle-Nassau;1;Haldijk;NULL;NULL;NULL;Middag;VRMWB;" 51.4343565268395370";"  4.8722906215928408"
770885326;20130511;Brand;Natuur;NULL;2013-05-11 10:22:19.0000000;92430;Alphen;1;ULICOTENSEBAAN;NULL;NULL;NULL;Ochtend;VRMWB;" 51.4765149999999990";"  4.9256380000000002"
784269164;20130716;Brand;Natuur;NULL;2013-07-16 14:16:35.0000000;140350;Alphen;1;OUDE TILBURGSEBAAN;NULL;5131RL;1;Middag;VRMWB;" 51.4945840000000030";"  4.9717359999999999"
713174414;20110501;Brand;Natuur;NULL;2011-05-01 09:40:10.0000000;82972;Alphen;1;HUISDREEF;NULL;NULL;NULL;Ochtend;VRMWB;" 51.5076329999999980";"  4.9011950000000004"
713154725;20110430;Brand;Natuur;NULL;2011-04-30 20:27:43.0000000;82551;Alphen;1;HUISDREEF;NULL;NULL;NULL;Avond;VRMWB;" 51.5076329999999980";"  4.9011950000000004"
905266005;20180106;Brand;Natuur;NULL;2018-01-06 00:08:50.0000000;5129;Tilburg;1;Zevenheuvelenweg;wolterbeekstraat;NULL;NULL;Nacht;VRMWB;" 51.5853269999999990";"  5.0537710000000002"
888000218;20170522;Brand;Natuur;NULL;2017-05-22 20:29:59.0000000;120838;Tilburg;1;Reuselpad;NULL;NULL;34;Avond;VRMWB;" 51.5493280000000030";"  5.0354650000000003"
891981923;20170710;Brand;Natuur;NULL;2017-07-10 12:01:08.0000000;171060;Tilburg;1;Bredaseweg;Amarant;5036NB;570;Middag;VRMWB;" 51.5620509999999970";"  5.0078940000000003"
888910928;20170602;Brand;Natuur;NULL;2017-06-02 22:56:39.0000000;131929;Tilburg;1;Donkhof;NULL;NULL;NULL;Avond;VRMWB;" 51.5764670000000010";"  5.0074129999999997"
887585425;20170517;Brand;Natuur;NULL;2017-05-17 14:35:09.0000000;115652;Tilburg;1;Burg Letschertweg;NULL;NULL;28700;Middag;VRMWB;" 51.5940879999999990";"  5.0494779999999997"
890079780;20170617;Brand;Natuur;NULL;2017-06-17 18:35:37.0000000;147060;Tilburg;1;Kronenbergstraat;NULL;NULL;NULL;Avond;VRMWB;" 51.5728610000000030";"  5.0068520000000003"
886449422;20170501;Brand;Natuur;NULL;2017-05-01 20:46:45.0000000;102048;Tilburg;1;Deurnehof;NULL;NULL;NULL;Avond;VRMWB;" 51.5748510000000020";"  5.0106719999999996"
1664121922;20240604;Brand;Natuur;Bos;2024-06-04 12:10:05.0000000;205986;Tilburg;1;Oude Warande;NULL;NULL;NULL;Middag;VRMWB;" 51.5634428917796300";"  5.0281710149524965"
1721502865;20250630;Brand;Natuur;Akker/Weide;2025-06-30 15:14:51.0000000;259280;Wouw;1;Spellestraat;NULL;4724SH;45;Middag;VRMWB;" 51.5303049889945580";"  4.3988870105576003"
1013154199;20200422;Brand;Natuur;Bos;2020-04-22 15:43:40.0000000;95523;Tilburg;1;Puttendijk;NULL;NULL;NULL;Middag;VRMWB;" 51.5409679999999990";"  5.0010930000000000"
1524837004;20220424;Brand;Natuur;Bos;2022-04-24 20:26:28.0000000;137069;Tilburg;1;Reeshofbos;NULL;NULL;NULL;Avond;VRMWB;" 51.5702162082321320";"  5.0239200788104910"
1547848673;20220811;Brand;Natuur;Akker/Weide;2022-08-11 14:02:12.0000000;283544;Tilburg;1;Rielseweg;NULL;NULL;NULL;Middag;VRMWB;" 51.5314108416280730";"  5.0352695484053669"
1548567709;20220816;Brand;Natuur;Bos;2022-08-16 16:11:08.0000000;291252;Tilburg;1;De Siptenpad;NULL;NULL;NULL;Middag;VRMWB;" 51.5466110626343270";"  5.0094615917390639"
1605209868;20230604;Brand;Natuur;Bos;2023-06-04 19:05:33.0000000;191876;Tilburg;1;Moerenburgseweg;NULL;NULL;NULL;Avond;VRMWB;" 51.5577060962400320";"  5.1177214094223196"
1605220308;20230604;Brand;Natuur;NULL;2023-06-04 20:27:45.0000000;191986;Tilburg;1;Zonderlokstraat;NULL;NULL;NULL;Avond;VRMWB;" 51.5631314009340400";"  5.1199678603745804"
1011378105;20200404;Brand;Natuur;NULL;2020-04-04 13:50:13.0000000;78898;Alphen;1;Fransebaan;NULL;NULL;NULL;Middag;VRMWB;" 51.4986010000000010";"  4.9305839999999996"
888629610;20170530;Brand;Natuur;NULL;2017-05-30 13:42:38.0000000;128475;Alphen;2;Kelbaan;NULL;NULL;NULL;Middag;VRMWB;" 51.4957619999999990";"  4.9592260000000001"
888565604;20170529;Brand;Natuur;NULL;2017-05-29 18:23:30.0000000;127816;Alphen;1;Maastrichtsebaan;Camping 't Zand;5131NZ;1;Avond;VRMWB;" 51.4932110000000020";"  4.9501350000000004"
835160682;20150502;Brand;Natuur;NULL;2015-05-02 20:29:45.0000000;95064;Alphen;1;Fransebaan;NULL;NULL;NULL;Avond;VRMWB;" 51.4955470000000020";"  4.9265390000000000"
1736335313;20251002;Brand;Natuur;Bos;2025-10-02 10:16:49.0000000;402188;Baarle-Nassau;1;Wildertsebaan;Haldijk;NULL;NULL;Ochtend;VRMWB;" 51.4321884965877270";"  4.8739400985810555"
845156431;20150929;Brand;Natuur;NULL;2015-09-29 11:17:35.0000000;220276;Baarle-Nassau;1;Oude Bredasebaan;NULL;5111GA;1;Ochtend;VRMWB;" 51.4491599999999990";"  4.9161609999999998"
954416182;20180731;Brand;Natuur;NULL;2018-07-31 15:27:00.0000000;190954;Bergen op Zoom;1;Mastendreef;NULL;NULL;NULL;Middag;VRMWB;" 51.4985519999999970";"  4.3265900000000004"
954423381;20180731;Brand;Natuur;NULL;2018-07-31 16:52:18.0000000;191029;Bergen op Zoom;1;Huijbergsebaan;Heimolen;NULL;NULL;Middag;VRMWB;" 51.4700770000000030";"  4.3308510000000000"
954371604;20180730;Brand;Natuur;NULL;2018-07-30 23:57:20.0000000;190422;Bergen op Zoom;1;Zoomvlietweg;NULL;NULL;NULL;Avond;VRMWB;" 51.4926140000000030";"  4.3580920000000001"
979428257;20190529;Brand;Natuur;NULL;2019-05-29 20:59:23.0000000;124137;Oisterwijk;1;Bosweg;NULL;NULL;NULL;Avond;VRMWB;" 51.5567860000000020";"  5.2088910000000004"
1445980856;20201129;Brand;Natuur;Bos;2020-11-29 10:08:15.0000000;411152;Loon op Zand;1;Baden Powellweg;NULL;NULL;NULL;Ochtend;VRMWB;" 51.6385654455308510";"  5.0907762902136975"
883832338;20170326;Brand;Natuur;NULL;2017-03-26 15:47:50.0000000;70600;Moergestel;1;Van Rijckevorsellaan;NULL;5066BR;31;Middag;VRMWB;" 51.5429310000000030";"  5.1695479999999998"
1710265833;20250419;Brand;Natuur;Bos;2025-04-19 10:51:21.0000000;149600;Moergestel;1;Pijnendijk;NULL;NULL;NULL;Ochtend;VRMWB;" 51.5394167778142740";"  5.1522508898631418"
890233414;20170619;Brand;Natuur;NULL;2017-06-19 13:12:35.0000000;149029;Moerstraten;1;Luienhoekweg;NULL;NULL;NULL;Middag;VRMWB;" 51.5303490000000010";"  4.3278080000000001"
890319546;20170620;Brand;Natuur;NULL;2017-06-20 14:04:38.0000000;150139;Moerstraten;1;Luienhoekweg;NULL;4727SG;3;Middag;VRMWB;" 51.5345409999999970";"  4.3290790000000001"
1550056334;20220828;Brand;Natuur;Bos;2022-08-28 11:51:41.0000000;307149;Oisterwijk;1;Hoevenseweg;NULL;NULL;NULL;Ochtend;VRMWB;" 51.5605786827101940";"  5.1627552486022230"
1547632289;20220809;Brand;Natuur;Bos;2022-08-09 19:30:02.0000000;281253;Oisterwijk;1;van Tienhovenlaan;Bosweg;NULL;NULL;Avond;VRMWB;" 51.5686872487116970";"  5.1988892109066143"
769969022;20130427;Brand;Natuur;Bos;2013-04-27 13:21:30.0000000;82351;Gilze;1;CHAAMSEWEG;NULL;NULL;NULL;Middag;VRMWB;" 51.5321900000000000";"  4.9010330000000000"
1014060689;20200504;Brand;Natuur;Bos;2020-05-04 14:38:07.0000000;106022;Gilze;1;NOORDER GRENSWEG;NULL;NULL;NULL;Middag;VRMWB;" 51.5417089999999970";"  4.8695209999999998"
718595022;20111003;Brand;Natuur;NULL;2011-10-03 15:21:44.0000000;192335;Goirle;1;BERGSTRAAT;NULL;NULL;NULL;Middag;VRMWB;" 51.5168450000000040";"  5.0640549999999998"
976344312;20190415;Brand;Natuur;NULL;2019-04-15 20:34:48.0000000;86550;Goirle;1;Hoogen Dries;NULL;NULL;NULL;Avond;VRMWB;" 51.5168749999999990";"  5.0717770000000000"
976942072;20190423;Brand;Natuur;NULL;2019-04-23 19:58:26.0000000;94159;Goirle;1;Abcovensedijk;NULL;NULL;NULL;Avond;VRMWB;" 51.5205050000000000";"  5.0993009999999996"
944393179;20180408;Brand;Natuur;Bos;2018-04-08 20:46:44.0000000;84944;Etten-Leur;1;Klappenberg;NULL;NULL;NULL;Avond;VRMWB;" 51.5419249999999990";"  4.6675170000000001"
