date,windVectorAvgSpeed,windDailyAvgSpeed,windHourlyMaxSpeed,windHourlyMinSpeed,tempDailyAvg,tempDailyMin,tempDailyMax,precipDailySum,airpresDailyAvg,airpresHourlyMax,airpresHourlyMin,humidDailyAvg,humidDailyMax,humidDailyMin,windVectorWeight,north,east,south,west,tempDailyAvg_mean_3,tempDailyAvg_mean_7,tempDailyMin_mean_3,tempDailyMin_mean_7,tempDailyMax_mean_3,tempDailyMax_mean_7,airpresDailyAvg_mean_3,airpresDailyAvg_mean_7,humidDailyAvg_mean_3,humidDailyAvg_mean_7,precipDailySum_sum_3,precipDailySum_sum_7,holiday_NL,workday,vacation_NL_North,vacation_NL_Central,vacation_NL_South,vacation_BE,vacation_GE,wildfire,year
2011-04-13,2.8,3.3,7.0,0.0,8.2,2.1,13.5,0.0,10227,10258,10200,66,94,41,0.848,0.16,0.0,0.0,0.688,9.9,10.8,3.4,3.9,15.9,17.1,10225,10242,69,69,5,5,False,True,False,False,False,True,False,False,2011
2011-04-14,0.3,1.4,2.0,1.0,8.7,3.1,12.5,0.0,10196,10204,10188,74,89,56,0.214,0.181,0.033,0.0,0.0,8.3,10.2,2.9,3.4,12.6,16.3,10224,10233,72,69,3,5,False,True,False,False,False,True,False,False,2011
2011-04-15,0.9,1.3,3.0,0.0,10.4,2.5,16.0,0.0,10210,10219,10201,60,95,36,0.692,0.0,0.592,0.1,0.0,9.1,10.1,2.6,3.1,14.0,16.1,10211,10226,67,68,0,5,False,True,False,False,False,True,False,False,2011
2011-04-16,0.7,1.5,4.0,0.0,10.8,2.7,16.7,0.0,10226,10238,10215,61,87,33,0.467,0.353,0.114,0.0,0.0,10.0,10.2,2.8,3.1,15.1,16.1,10211,10221,65,66,0,5,False,False,False,False,False,True,True,True,2011
2011-04-17,1.5,1.9,4.0,0.0,12.5,8.2,18.4,0.0,10244,10257,10236,62,84,34,0.789,0.333,0.456,0.0,0.0,11.2,10.3,4.5,3.8,17.0,15.9,10227,10221,61,66,0,5,False,False,False,False,False,True,True,False,2011
2011-04-18,2.6,2.8,6.0,1.0,13.5,3.2,20.2,0.0,10191,10233,10151,52,92,29,0.929,0.0,0.784,0.145,0.0,12.3,10.3,4.7,3.6,18.4,15.6,10220,10220,58,64,0,2,False,True,False,False,False,True,True,False,2011
2011-04-19,1.3,2.3,4.0,1.0,16.3,8.1,25.0,0.0,10149,10157,10140,50,76,23,0.565,0.0,0.464,0.101,0.0,14.1,11.5,6.5,4.3,21.2,17.5,10195,10206,55,61,0,0,False,True,False,False,False,True,True,False,2011
2011-04-20,1.6,1.8,4.0,1.0,16.4,6.5,24.7,0.0,10152,10162,10140,53,89,26,0.889,0.237,0.652,0.0,0.0,15.4,12.7,5.9,4.9,23.3,19.1,10164,10195,52,59,0,0,False,True,False,False,False,True,True,False,2011
2011-04-21,0.5,1.6,5.0,0.0,16.9,7.2,26.1,0.0,10137,10152,10118,55,85,25,0.312,0.0,0.045,0.267,0.0,16.5,13.8,7.3,5.5,25.3,21.0,10146,10187,53,56,0,0,False,True,False,False,False,True,True,False,2011
2011-04-22,1.7,2.7,6.0,1.0,18.2,9.3,27.3,0.0,10102,10116,10086,53,83,23,0.63,0.0,0.378,0.252,0.0,17.2,14.9,7.7,6.5,26.0,22.6,10130,10172,54,55,0,0,True,True,False,False,False,True,True,False,2011
2011-04-23,2.8,3.0,5.0,1.0,19.8,11.9,27.1,0.0,10115,10135,10103,45,69,26,0.933,0.332,0.601,0.0,0.0,18.3,16.2,9.5,7.8,26.8,24.1,10118,10156,51,53,0,0,False,False,False,False,False,True,True,True,2011
2011-04-24,2.2,2.5,5.0,1.0,18.3,8.7,27.2,0.0,10164,10194,10132,53,84,26,0.88,0.44,0.44,0.0,0.0,18.8,17.1,10.0,7.8,27.2,25.4,10127,10144,50,52,0,0,True,False,False,False,False,True,True,False,2011
2011-04-25,2.9,3.3,6.0,1.0,16.8,6.3,24.4,0.0,10201,10211,10191,50,79,25,0.879,0.371,0.508,0.0,0.0,18.3,17.5,9.0,8.3,26.2,26.0,10160,10146,49,51,0,0,True,True,False,False,False,True,True,True,2011
2011-04-26,4.0,4.3,8.0,1.0,15.2,7.2,22.6,0.0,10211,10219,10195,60,92,33,0.93,0.631,0.299,0.0,0.0,16.8,17.4,7.4,8.2,24.7,25.6,10192,10155,54,53,0,0,False,True,False,False,False,False,True,True,2011
2011-04-27,4.9,5.0,7.0,3.0,12.3,8.5,15.8,-0.1,10198,10214,10171,72,90,57,0.98,0.958,0.0,0.0,0.022,14.8,16.8,7.3,8.4,20.9,24.4,10203,10161,61,55,0,0,False,True,False,False,False,False,True,True,2011
2011-04-28,3.1,3.3,5.0,1.0,12.9,7.5,18.4,2.3,10145,10167,10128,84,95,60,0.939,0.365,0.574,0.0,0.0,13.5,16.2,7.7,8.5,18.9,23.3,10185,10162,72,60,2,2,False,True,False,False,False,False,True,False,2011
2011-04-29,3.7,4.3,8.0,1.0,15.1,5.9,23.3,4.8,10111,10126,10087,74,99,43,0.86,0.2,0.66,0.0,0.0,13.4,15.8,7.3,8.0,19.2,22.7,10151,10164,77,63,7,7,False,True,False,False,False,False,True,False,2011
2011-04-30,6.8,6.8,10.0,4.0,15.9,10.8,21.8,0.0,10097,10108,10077,52,79,39,1.0,0.222,0.778,0.0,0.0,14.6,15.2,8.1,7.8,21.2,21.9,10118,10161,70,64,7,7,True,False,True,True,True,False,True,True,2011
2011-05-01,6.0,6.1,8.0,4.0,13.6,8.3,20.1,0.0,10113,10129,10104,43,55,29,0.984,0.208,0.776,0.0,0.0,14.9,14.5,8.3,7.8,21.7,20.9,10107,10154,56,62,5,7,False,False,True,True,True,False,True,True,2011
2011-05-02,6.2,6.3,9.0,4.0,10.7,5.3,15.7,0.0,10118,10135,10104,44,62,29,0.984,0.35,0.634,0.0,0.0,13.4,13.7,8.1,7.6,19.2,19.7,10109,10142,46,61,0,7,False,True,True,True,True,False,False,False,2011
2011-05-03,4.4,4.7,7.0,3.0,8.8,3.0,14.7,0.0,10171,10201,10139,46,75,19,0.936,0.405,0.531,0.0,0.0,11.0,12.8,5.5,7.0,16.8,18.5,10134,10136,44,59,0,7,False,True,True,True,True,False,False,False,2011
2011-05-04,2.4,2.5,5.0,0.0,8.7,-0.6,14.8,0.0,10221,10237,10201,65,92,39,0.96,0.81,0.15,0.0,0.0,9.4,12.2,2.6,5.7,15.1,18.4,10170,10139,52,58,0,7,False,True,True,True,True,False,False,True,2011
2011-05-05,1.4,1.8,3.0,0.0,11.7,1.3,19.4,0.0,10222,10239,10204,56,91,28,0.778,0.0,0.441,0.337,0.0,9.7,12.1,1.2,4.9,16.3,18.5,10205,10150,56,54,0,5,False,True,True,True,True,False,False,False,2011
2011-05-06,2.2,2.6,4.0,1.0,16.6,6.2,24.7,0.0,10185,10200,10171,45,78,23,0.846,0.0,0.254,0.592,0.0,12.3,12.3,2.3,4.9,19.6,18.7,10209,10161,55,50,0,0,False,True,True,True,True,False,False,False,2011
2011-05-07,4.4,4.7,8.0,2.0,21.3,12.5,28.9,0.0,10155,10167,10139,43,66,24,0.936,0.0,0.25,0.686,0.0,16.5,13.1,6.7,5.1,24.3,19.8,10187,10169,48,49,0,0,False,False,True,True,True,False,False,False,2011
2011-05-08,2.4,4.3,6.0,2.0,21.4,13.4,27.8,-0.1,10170,10197,10145,48,84,33,0.558,0.0,0.0,0.521,0.037,19.8,14.2,10.7,5.9,27.1,20.9,10170,10177,45,50,0,0,False,False,True,True,True,False,False,True,2011
2011-05-09,1.5,1.9,3.0,1.0,16.2,11.8,21.1,0.7,10225,10238,10199,84,99,65,0.789,0.614,0.0,0.0,0.175,19.6,15.0,12.6,6.8,25.9,21.6,10183,10193,58,55,1,1,False,True,False,False,False,False,False,False,2011
2011-05-10,2.3,3.0,5.0,1.0,17.1,11.5,24.5,0.1,10247,10268,10234,71,99,45,0.767,0.707,0.06,0.0,0.0,18.2,16.1,12.2,8.0,24.5,23.0,10214,10204,68,59,1,1,False,True,False,False,False,False,False,False,2011
2011-05-11,2.5,2.9,5.0,1.0,15.2,9.1,21.1,0.0,10224,10241,10203,65,93,33,0.862,0.182,0.0,0.0,0.68,16.2,17.1,10.8,9.4,22.2,23.9,10232,10204,73,59,1,1,False,True,False,False,False,False,False,False,2011
2011-05-12,3.8,4.0,8.0,1.0,13.2,7.9,18.1,0.0,10191,10211,10179,70,96,45,0.95,0.053,0.0,0.0,0.897,15.2,17.3,9.5,10.3,21.2,23.7,10221,10200,69,61,0,1,False,True,False,False,False,False,False,False,2011
2011-05-13,1.9,2.7,5.0,0.0,13.6,7.3,20.6,0.0,10200,10219,10168,65,91,35,0.704,0.0,0.0,0.101,0.603,14.0,16.9,8.1,10.5,19.9,23.2,10205,10202,67,64,0,1,False,True,False,False,False,False,False,True,2011
2011-05-14,4.4,4.5,8.0,0.0,12.0,5.7,16.6,0.5,10171,10192,10152,66,90,38,0.978,0.217,0.0,0.0,0.761,12.9,15.5,7.0,9.5,18.4,21.4,10187,10204,67,67,1,1,False,False,False,False,False,False,False,False,2011
2011-05-15,3.9,4.3,9.0,2.0,11.7,8.4,16.5,0.3,10223,10243,10191,73,91,49,0.907,0.131,0.0,0.0,0.776,12.4,14.1,7.1,8.8,17.9,19.8,10198,10212,68,71,1,2,False,False,False,False,False,False,False,True,2011
2011-05-16,3.6,3.7,6.0,2.0,13.2,10.3,16.0,0.6,10215,10230,10199,81,96,70,0.973,0.0,0.0,0.281,0.692,12.3,13.7,8.1,8.6,16.4,19.1,10203,10210,73,70,1,2,False,True,False,False,False,False,False,False,2011
2011-05-17,2.7,3.2,5.0,1.0,14.1,9.8,19.1,0.7,10197,10205,10184,79,93,57,0.844,0.0,0.0,0.094,0.75,13.0,13.3,9.5,8.4,17.2,18.3,10212,10203,78,71,2,2,False,True,False,False,False,False,False,False,2011
2011-05-18,2.6,3.1,5.0,0.0,14.2,10.1,20.6,0.0,10162,10178,10146,77,95,58,0.839,0.0,0.0,0.279,0.56,13.8,13.1,10.1,8.5,18.6,18.2,10191,10194,79,73,1,2,False,True,False,False,False,False,False,False,2011
2011-05-19,2.0,2.6,5.0,1.0,13.1,10.3,16.7,0.1,10178,10190,10156,83,97,63,0.769,0.607,0.162,0.0,0.0,13.8,13.1,10.1,8.8,18.8,18.0,10179,10192,80,75,1,2,False,True,False,False,False,False,False,False,2011
2011-05-20,1.9,2.3,6.0,0.0,13.9,4.9,21.9,0.0,10190,10217,10178,67,97,45,0.826,0.119,0.0,0.0,0.707,13.7,13.2,8.4,8.5,19.7,18.2,10177,10191,76,75,0,2,False,True,False,False,False,False,False,True,2011
2011-05-21,1.4,1.8,4.0,1.0,16.0,4.5,24.1,0.0,10200,10229,10157,59,99,29,0.778,0.0,0.0,0.692,0.086,14.3,13.7,6.6,8.3,20.9,19.3,10189,10195,70,74,0,2,False,False,False,False,False,False,False,False,2011
2011-05-22,4.1,4.3,7.0,1.0,15.8,10.7,20.1,3.2,10173,10232,10138,64,93,32,0.953,0.0,0.0,0.222,0.731,15.2,14.3,6.7,8.7,22.0,19.8,10188,10188,63,73,3,5,False,False,False,False,False,False,False,False,2011
2011-05-23,4.0,4.3,7.0,2.0,16.1,8.1,22.7,0.0,10217,10245,10186,60,92,33,0.93,0.0,0.0,0.538,0.392,16.0,14.7,7.8,8.3,22.3,20.7,10197,10188,61,70,3,4,False,True,False,False,False,False,False,False,2011
2011-05-24,4.7,5.1,8.0,2.0,13.9,8.5,17.6,-0.1,10250,10285,10188,56,83,36,0.922,0.072,0.0,0.0,0.85,15.3,14.7,9.1,8.2,20.1,20.5,10213,10196,60,67,3,3,False,True,False,False,False,False,False,False,2011
2011-05-25,2.7,3.0,4.0,1.0,15.9,4.0,23.3,0.0,10232,10284,10135,46,91,18,0.9,0.0,0.09,0.81,0.0,15.3,15.0,6.9,7.3,21.2,20.9,10233,10206,54,62,0,3,False,True,False,False,False,False,False,True,2011
2011-05-26,5.2,5.8,8.0,2.0,15.0,12.0,18.4,0.1,10092,10125,10073,56,78,43,0.897,0.0,0.0,0.409,0.488,14.9,15.2,8.2,7.5,19.8,21.2,10191,10193,53,58,0,3,False,True,False,False,False,False,False,False,2011
2011-05-27,3.9,4.5,8.0,2.0,12.4,9.7,16.4,8.7,10153,10188,10100,77,96,56,0.867,0.068,0.0,0.0,0.799,14.4,15.0,8.6,8.2,19.4,20.4,10159,10188,60,60,9,12,False,True,False,False,False,False,False,False,2011
2011-05-28,4.3,4.5,6.0,2.0,13.2,9.1,18.2,0.4,10153,10180,10133,73,92,51,0.956,0.0,0.0,0.372,0.584,13.5,14.6,10.3,8.9,17.7,19.5,10133,10181,69,62,9,12,False,False,False,False,False,False,False,True,2011
2011-05-29,4.4,4.5,7.0,1.0,16.7,12.1,22.7,0.0,10138,10148,10129,69,88,44,0.978,0.0,0.0,0.391,0.587,14.1,14.7,10.3,9.1,19.1,19.9,10148,10176,73,62,9,9,False,False,False,False,False,False,False,False,2011
2011-05-30,2.2,3.4,8.0,1.0,19.6,9.4,29.5,-0.1,10111,10147,10072,62,95,25,0.647,0.0,0.0,0.417,0.23,16.5,15.2,10.2,9.3,23.5,20.9,10134,10161,68,63,0,9,False,True,False,False,False,False,False,False,2011
2011-05-31,3.0,3.5,5.0,1.0,12.7,7.6,16.1,5.0,10176,10265,10101,85,96,65,0.857,0.324,0.0,0.0,0.533,16.3,15.1,9.7,9.1,22.8,20.7,10142,10151,72,67,5,14,False,True,False,False,False,False,False,True,2011
2011-06-01,2.9,3.2,5.0,1.0,13.8,3.7,20.4,0.0,10297,10320,10267,62,98,34,0.906,0.876,0.0,0.0,0.03,15.4,14.8,6.9,9.1,22.0,20.2,10195,10160,70,69,5,14,False,True,False,False,False,False,False,False,2011
2011-06-02,4.0,4.1,7.0,1.0,17.0,5.6,24.4,0.0,10323,10335,10310,58,94,31,0.976,0.564,0.412,0.0,0.0,14.5,15.1,5.6,8.2,20.3,21.1,10265,10193,68,69,5,14,True,True,True,True,True,True,False,False,2011
2011-06-03,5.2,5.4,8.0,3.0,20.2,11.5,27.0,0.0,10280,10325,10234,62,92,39,0.963,0.375,0.588,0.0,0.0,17.0,16.2,6.9,8.4,23.9,22.6,10300,10211,61,67,0,5,False,True,True,True,True,True,False,True,2011
2011-06-04,5.2,5.4,7.0,3.0,22.8,14.3,30.2,0.0,10177,10228,10129,58,91,36,0.963,0.439,0.524,0.0,0.0,20.0,17.5,10.5,9.2,27.2,24.3,10260,10215,59,65,0,5,False,False,True,True,True,True,False,False,2011
2011-06-05,3.5,3.6,5.0,2.0,17.9,13.6,23.3,6.2,10080,10126,10039,82,96,69,0.972,0.778,0.194,0.0,0.0,20.3,17.7,13.1,9.4,26.8,24.4,10179,10206,67,67,6,11,False,False,True,True,True,True,False,False,2011
2011-06-06,1.4,2.3,4.0,1.0,16.9,12.1,23.6,12.3,10032,10053,10019,90,97,68,0.609,0.108,0.0,0.0,0.501,19.2,17.3,13.3,9.8,25.7,23.6,10096,10195,77,71,19,24,False,True,False,False,False,False,False,False,2011
2011-06-07,0.9,2.5,6.0,1.0,15.5,11.5,20.5,4.0,10053,10068,10034,82,96,62,0.36,0.012,0.0,0.0,0.348,16.8,17.7,12.4,10.3,22.5,24.2,10055,10177,85,71,23,22,False,True,False,False,False,False,False,False,2011
2011-06-08,2.9,3.0,5.0,2.0,14.2,9.8,18.6,1.3,10078,10112,10051,73,97,51,0.967,0.0,0.0,0.151,0.816,15.5,17.8,11.1,11.2,20.9,23.9,10054,10146,82,72,18,24,False,True,False,False,False,False,False,False,2011
2011-06-09,2.4,3.2,5.0,0.0,14.2,8.2,19.7,0.0,10145,10170,10115,67,90,39,0.75,0.0,0.0,0.1,0.65,14.6,17.4,9.8,11.6,19.6,23.3,10092,10121,74,73,5,24,False,True,False,False,False,False,False,False,2011
2011-06-10,1.0,2.0,5.0,0.0,13.3,8.3,20.3,4.6,10149,10164,10128,76,97,42,0.5,0.0,0.0,0.489,0.011,13.9,16.4,8.8,11.1,19.5,22.3,10124,10102,72,75,6,28,False,True,False,False,False,False,False,False,2011
2011-06-11,2.3,3.0,7.0,1.0,11.7,6.8,17.0,0.7,10168,10190,10152,81,98,59,0.767,0.0,0.0,0.196,0.571,13.1,14.8,7.8,10.0,19.0,20.4,10154,10101,75,79,5,29,False,False,False,False,False,False,False,False,2011
2011-06-12,2.4,2.8,4.0,1.0,14.3,5.8,18.9,-0.1,10177,10198,10142,61,95,36,0.857,0.0,0.0,0.695,0.162,13.1,14.3,7.0,8.9,18.7,19.8,10165,10115,73,76,5,23,True,False,False,False,False,False,False,False,2011
2011-06-13,3.9,4.0,6.0,1.0,16.7,13.6,20.3,0.9,10142,10158,10133,81,96,69,0.975,0.0,0.0,0.65,0.325,14.2,14.3,8.7,9.1,18.7,19.3,10162,10130,74,74,2,11,True,True,False,False,False,False,False,False,2011
2011-06-14,1.5,2.1,5.0,0.0,17.3,12.5,22.4,0.0,10182,10190,10159,70,97,46,0.714,0.278,0.0,0.0,0.436,16.1,14.5,10.6,9.3,20.5,19.6,10167,10149,71,73,1,7,False,True,False,False,False,False,False,False,2011
2011-06-15,1.5,2.3,7.0,0.0,17.6,10.9,23.9,0.0,10158,10180,10141,75,93,51,0.652,0.0,0.0,0.13,0.522,17.2,15.0,12.3,9.4,22.2,20.4,10161,10160,75,73,1,6,False,True,False,False,False,False,False,False,2011
2011-06-16,2.6,3.3,6.0,1.0,15.4,11.4,20.0,10.3,10114,10140,10099,84,94,68,0.788,0.0,0.0,0.377,0.411,16.8,15.2,11.6,9.9,22.1,20.4,10151,10156,76,75,10,16,False,True,False,False,False,False,False,False,2011
2011-06-17,2.7,3.6,6.0,1.0,14.0,9.7,18.5,2.3,10098,10145,9998,78,92,54,0.75,0.0,0.016,0.734,0.0,15.7,15.3,10.7,10.1,20.8,20.1,10123,10148,79,76,13,14,False,True,False,False,False,False,False,False,2011
2011-06-18,5.3,5.5,8.0,3.0,14.5,12.2,16.6,8.0,10025,10045,9989,77,93,65,0.964,0.0,0.0,0.45,0.514,14.6,15.7,11.1,10.9,18.4,20.1,10079,10128,80,75,21,21,False,False,False,False,False,False,False,False,2011
2011-06-19,4.6,4.9,7.0,2.0,13.8,10.9,17.8,5.6,10097,10148,10044,82,94,63,0.939,0.0,0.0,0.135,0.804,14.1,15.6,10.9,11.6,17.6,19.9,10073,10117,79,78,16,27,False,False,False,False,False,False,False,True,2011
2011-06-20,2.2,2.4,4.0,1.0,14.0,8.8,17.1,1.7,10131,10147,10120,86,97,75,0.917,0.0,0.0,0.724,0.193,14.1,15.2,10.6,10.9,17.2,19.5,10084,10115,82,79,15,28,False,True,False,False,False,False,False,False,2011
2011-06-21,3.2,3.4,6.0,1.0,17.6,14.4,21.5,0.4,10123,10133,10109,77,97,56,0.941,0.0,0.0,0.303,0.638,15.1,15.3,11.4,11.2,18.8,19.3,10117,10107,82,80,8,28,False,True,False,False,False,False,False,False,2011
2011-06-22,2.7,2.9,5.0,1.0,15.5,12.0,17.3,5.8,10114,10131,10100,74,89,62,0.931,0.0,0.0,0.32,0.611,15.7,15.0,11.7,11.3,18.6,18.4,10123,10100,79,80,8,34,False,True,False,False,False,False,False,False,2011
2011-06-23,3.7,3.8,6.0,2.0,14.8,11.9,18.4,3.2,10151,10181,10124,77,88,59,0.974,0.0,0.0,0.314,0.66,16.0,14.9,12.8,11.4,19.1,18.2,10129,10106,76,79,9,27,False,True,False,False,False,False,False,False,2011
2011-06-24,2.9,3.5,7.0,1.0,14.4,10.9,18.5,1.9,10216,10242,10182,74,93,48,0.829,0.036,0.0,0.0,0.793,14.9,14.9,11.6,11.6,18.1,18.2,10160,10122,75,78,11,27,False,True,False,False,False,False,False,False,2011
2011-06-25,3.0,3.1,5.0,2.0,14.2,11.3,17.1,2.5,10225,10236,10216,92,98,79,0.968,0.0,0.0,0.57,0.398,14.5,14.9,11.4,11.5,18.0,18.2,10197,10151,81,80,8,21,False,False,False,False,False,False,False,False,2011
2011-06-26,0.9,2.3,3.0,1.0,19.0,15.9,24.4,0.0,10227,10241,10202,84,96,65,0.391,0.0,0.0,0.348,0.043,15.9,15.6,12.7,12.2,20.0,19.2,10223,10170,83,81,4,15,False,False,False,False,False,False,False,False,2011
2011-06-27,2.8,3.0,5.0,1.0,25.0,17.1,31.9,0.0,10165,10199,10143,64,89,36,0.933,0.0,0.404,0.529,0.0,19.4,17.2,14.8,13.4,24.5,21.3,10206,10174,80,77,3,14,False,True,False,False,False,False,False,False,2011
2011-06-28,1.3,2.8,7.0,1.0,25.2,19.0,33.6,10.1,10133,10151,10100,72,94,46,0.464,0.0,0.175,0.289,0.0,23.1,18.3,17.3,14.0,30.0,23.0,10175,10176,73,77,10,23,False,True,False,False,False,False,False,False,2011
2011-06-29,4.1,4.3,8.0,1.0,16.6,10.7,20.4,-0.1,10190,10229,10129,83,97,59,0.953,0.371,0.0,0.0,0.582,22.3,18.5,15.6,13.8,28.6,23.5,10163,10187,73,78,10,18,False,True,False,False,False,False,False,False,2011
2011-06-30,3.0,3.1,6.0,1.0,14.8,8.6,20.6,1.1,10232,10240,10226,70,97,45,0.968,0.322,0.0,0.0,0.646,18.9,18.5,12.8,13.4,24.9,23.8,10185,10198,75,77,11,15,False,True,False,False,False,False,False,False,2011
2011-07-01,3.5,3.9,7.0,2.0,14.1,9.0,19.3,1.2,10234,10241,10224,73,96,49,0.897,0.448,0.0,0.0,0.448,15.2,18.4,9.4,13.1,20.1,23.9,10219,10201,75,77,2,15,False,True,False,False,False,True,False,True,2011
2011-07-02,3.1,3.3,5.0,1.0,13.4,6.8,18.9,0.0,10190,10221,10173,73,95,51,0.939,0.48,0.0,0.0,0.459,14.1,18.3,8.1,12.4,19.6,24.2,10219,10196,72,74,2,12,False,False,False,True,False,True,False,False,2011
2011-07-03,3.3,3.7,6.0,1.0,14.5,6.1,20.1,0.0,10171,10177,10164,71,96,49,0.892,0.644,0.0,0.0,0.248,14.0,17.7,7.3,11.0,19.4,23.5,10198,10188,72,72,1,12,False,False,False,True,False,True,False,False,2011
2011-07-04,2.6,2.7,4.0,0.0,15.7,7.3,21.8,0.0,10171,10182,10161,72,96,52,0.963,0.674,0.289,0.0,0.0,14.5,16.3,6.7,9.6,20.3,22.1,10177,10189,72,73,0,12,False,True,False,True,False,True,False,False,2011
2011-07-05,1.2,2.0,4.0,1.0,19.3,9.9,26.3,0.0,10128,10165,10076,66,95,38,0.6,0.127,0.473,0.0,0.0,16.5,15.5,7.8,8.3,22.7,21.1,10157,10188,70,73,0,2,False,True,False,True,False,True,False,False,2011
2011-07-06,2.1,3.0,5.0,1.0,17.5,12.4,21.6,2.2,10083,10099,10065,73,89,49,0.7,0.0,0.0,0.42,0.28,17.5,15.6,9.9,8.6,23.2,21.2,10127,10173,70,71,2,4,False,True,False,True,False,True,False,False,2011
2011-07-07,3.3,3.6,6.0,1.0,18.2,14.2,23.0,-0.1,10080,10091,10065,61,85,42,0.917,0.0,0.0,0.795,0.122,18.3,16.1,12.2,9.4,23.6,21.6,10097,10151,67,70,2,3,False,True,False,True,False,True,False,False,2011
2011-07-08,4.5,4.6,8.0,1.0,17.8,13.1,22.4,0.3,10095,10114,10071,66,92,44,0.978,0.0,0.0,0.772,0.206,17.8,16.6,13.2,10.0,22.3,22.0,10086,10131,67,69,2,2,False,True,False,True,False,True,False,False,2011
2011-07-09,2.6,3.1,5.0,1.0,16.5,10.5,21.6,4.5,10139,10182,10099,76,96,48,0.839,0.0,0.0,0.429,0.41,17.5,17.1,12.6,10.5,22.3,22.4,10105,10124,68,69,5,7,False,False,False,True,True,True,False,False,2011
2011-07-10,1.7,2.3,4.0,1.0,17.0,9.8,21.9,-0.1,10187,10198,10182,65,90,45,0.739,0.0,0.0,0.263,0.476,17.1,17.4,11.1,11.0,22.0,22.7,10140,10126,69,68,5,7,False,False,False,True,True,True,False,False,2011
2011-07-11,1.3,2.0,4.0,0.0,18.7,11.3,24.2,0.0,10196,10204,10186,65,92,47,0.65,0.571,0.079,0.0,0.0,17.4,17.9,10.5,11.6,22.6,23.0,10174,10130,69,67,4,7,False,True,False,True,True,True,False,False,2011
2011-07-12,5.3,5.7,12.0,3.0,18.8,14.2,26.0,9.7,10134,10182,10094,75,94,47,0.93,0.692,0.238,0.0,0.0,18.2,17.8,11.8,12.2,24.0,23.0,10172,10131,68,69,10,16,False,True,False,True,True,True,False,False,2011
2011-07-13,5.0,5.4,7.0,3.0,13.7,12.8,14.9,5.2,10123,10136,10105,90,96,80,0.926,0.586,0.0,0.0,0.34,17.1,17.2,12.8,12.3,21.7,22.0,10151,10136,77,71,15,20,False,True,False,True,True,True,False,False,2011
2011-07-14,6.0,6.2,9.0,4.0,13.0,12.1,14.0,41.6,10121,10152,10095,94,96,91,0.968,0.0,0.0,0.086,0.882,15.2,16.5,13.0,12.0,18.3,20.7,10126,10142,86,76,57,61,False,True,False,True,True,True,False,False,2011
2011-07-15,2.6,3.2,6.0,1.0,17.6,12.2,23.3,0.0,10166,10182,10138,71,94,44,0.812,0.0,0.0,0.045,0.767,14.8,16.5,12.4,11.8,17.4,20.8,10137,10152,85,77,47,61,False,True,False,True,True,True,False,False,2011
2011-07-16,4.5,4.8,8.0,1.0,16.6,12.4,22.4,14.4,10044,10131,9968,82,96,57,0.938,0.0,0.0,0.803,0.135,15.7,16.5,12.2,12.1,19.9,21.0,10110,10139,82,77,56,71,False,False,True,True,True,True,False,False,2011
2011-07-17,5.3,5.3,8.0,2.0,16.0,13.1,20.0,1.7,9972,9980,9962,77,96,55,1.0,0.0,0.0,0.644,0.356,16.7,16.3,12.6,12.6,21.9,20.7,10061,10108,77,79,16,73,False,False,True,True,True,True,False,False,2011
2011-07-18,5.8,5.8,7.0,3.0,15.1,13.3,19.2,1.0,9999,10027,9970,79,93,65,1.0,0.0,0.0,0.656,0.344,15.9,15.8,12.9,12.9,20.5,20.0,10005,10080,79,81,17,74,False,True,True,True,True,True,False,False,2011
2011-07-19,0.7,1.8,3.0,1.0,16.1,11.0,20.5,-0.1,10043,10067,10023,76,95,51,0.389,0.0,0.0,0.246,0.143,15.7,15.4,12.5,12.4,19.9,19.2,10005,10067,77,81,3,64,False,True,True,True,True,True,False,False,2011
2011-07-20,0.9,1.6,4.0,1.0,16.4,14.3,21.3,11.0,10089,10103,10068,83,99,57,0.562,0.031,0.0,0.0,0.531,15.9,15.8,12.9,12.6,20.3,20.1,10044,10062,79,80,12,70,False,True,True,True,True,True,False,False,2011
2011-07-21,1.2,1.8,5.0,0.0,16.1,13.3,20.8,4.8,10106,10123,10095,89,98,69,0.667,0.512,0.155,0.0,0.0,16.2,16.3,12.9,12.8,20.9,21.1,10079,10060,83,80,16,33,False,True,True,True,True,True,False,False,2011
2011-07-22,3.0,3.4,6.0,1.0,14.6,10.4,18.9,-0.1,10131,10136,10123,76,94,53,0.882,0.539,0.0,0.0,0.343,15.7,15.8,12.7,12.5,20.3,20.4,10109,10055,83,80,16,33,False,True,True,True,True,True,False,False,2011
2011-07-23,4.0,4.4,9.0,2.0,12.8,9.6,18.1,1.4,10103,10128,10078,80,93,54,0.909,0.03,0.0,0.0,0.879,14.5,15.3,11.1,12.1,19.3,19.8,10113,10063,82,80,6,20,False,False,True,True,True,True,True,False,2011
2011-07-24,3.7,3.8,7.0,1.0,12.8,9.7,14.6,7.1,10083,10100,10064,87,96,72,0.974,0.0,0.0,0.021,0.953,13.4,14.8,9.9,11.7,17.2,19.1,10106,10079,81,81,8,25,False,False,True,True,True,True,True,False,2011
