,Unnamed: 0,date,windVectorAvgSpeed,windDailyAvgSpeed,windHourlyMaxSpeed,windHourlyMinSpeed,tempDailyAvg,tempDailyMin,tempDailyMax,precipDailySum,airpresDailyAvg,airpresHourlyMax,airpresHourlyMin,humidDailyAvg,humidDailyMax,humidDailyMin,windVectorWeight,north,east,south,west,tempDailyAvg_mean_3,tempDailyAvg_mean_7,tempDailyAvg_mean_28,tempDailyMin_mean_3,tempDailyMin_mean_7,tempDailyMin_mean_28,tempDailyMax_mean_3,tempDailyMax_mean_7,tempDailyMax_mean_28,airpresDailyAvg_mean_3,airpresDailyAvg_mean_7,airpresDailyAvg_mean_28,humidDailyAvg_mean_3,humidDailyAvg_mean_7,humidDailyAvg_mean_28,precipDailySum_sum_3,precipDailySum_sum_7,precipDailySum_sum_28,holiday_NL,workday,vacation_NL_North,vacation_NL_Central,vacation_NL_South,vacation_BE,vacation_GE,wildfire,year
86,86,2011-03-28,2.3,2.5,4.0,0.0,5.6,-2.1,11.9,0.0,10164,10179,10137,74,93,53,0.92,0.798,0.122,0.0,0.0,6.3,7.6,6.1,0.8,0.9,1.2,11.3,13.8,11.1,10160,10256,10235,76,76,77,0,0,8,False,True,False,False,False,False,False,True,2011
87,87,2011-03-29,0.4,1.0,2.0,0.0,7.1,-1.7,16.0,0.0,10150,10173,10131,69,97,36,0.4,0.0,0.0,0.236,0.164,6.9,7.5,6.3,0.1,0.7,1.1,13.8,13.8,11.5,10152,10224,10228,70,76,76,0,0,8,False,True,False,False,False,False,False,False,2011
88,88,2011-03-30,2.9,3.0,6.0,0.0,9.1,1.0,15.2,0.7,10134,10141,10129,85,96,69,0.967,0.0,0.0,0.698,0.269,7.3,7.7,6.5,-0.9,0.8,1.2,14.4,13.9,11.8,10149,10186,10221,76,76,76,1,1,9,False,True,False,False,False,False,False,False,2011
89,89,2011-03-31,5.2,5.5,8.0,3.0,12.2,10.1,14.4,3.0,10137,10185,10115,89,97,79,0.945,0.0,0.0,0.409,0.536,9.5,8.1,6.9,3.1,2.2,1.6,15.2,13.5,12.0,10140,10158,10214,81,78,77,4,4,12,False,True,False,False,False,False,False,False,2011
90,90,2011-04-01,3.7,4.0,5.0,3.0,13.5,11.2,16.6,-0.1,10204,10217,10191,86,93,75,0.925,0.0,0.0,0.442,0.483,11.6,8.7,7.3,7.4,3.3,2.2,15.4,13.7,12.3,10158,10158,10210,87,79,77,4,4,12,False,True,False,False,False,False,False,False,2011
91,91,2011-04-02,3.0,4.4,7.0,3.0,16.0,9.5,24.4,1.2,10133,10187,10096,71,95,37,0.682,0.0,0.0,0.561,0.121,13.9,10.2,7.8,10.3,4.6,2.5,18.5,16.0,13.0,10158,10152,10204,82,77,76,4,5,13,False,False,False,False,False,False,False,False,2011
92,92,2011-04-03,2.4,2.6,6.0,1.0,11.4,8.9,15.5,1.7,10139,10164,10119,79,97,53,0.923,0.0,0.0,0.102,0.821,13.6,10.7,8.2,9.9,5.3,3.0,18.8,16.3,13.2,10159,10152,10198,79,79,77,3,6,14,False,False,False,False,False,False,False,True,2011
93,93,2011-04-04,3.7,3.9,6.0,2.0,10.3,7.7,14.7,0.0,10211,10242,10163,72,90,51,0.949,0.0,0.0,0.148,0.801,12.6,11.4,8.4,8.7,6.7,3.4,18.2,16.7,13.5,10161,10158,10194,74,79,77,3,6,14,False,True,False,False,False,False,False,False,2011
94,94,2011-04-05,4.6,4.8,7.0,3.0,9.6,6.2,12.8,-0.1,10239,10254,10230,73,87,53,0.958,0.0,0.0,0.511,0.447,10.4,11.7,8.6,7.6,7.8,3.7,14.3,16.2,13.5,10196,10171,10195,75,79,78,2,6,14,False,True,False,False,False,False,False,False,2011
95,95,2011-04-06,3.5,3.9,6.0,2.0,16.3,11.2,21.6,0.0,10259,10274,10243,72,95,43,0.897,0.0,0.0,0.219,0.678,12.1,12.8,8.9,8.4,9.3,3.9,16.4,17.1,13.9,10236,10189,10199,72,77,78,0,6,14,False,True,False,False,False,False,False,True,2011
96,96,2011-04-07,3.0,3.7,7.0,1.0,13.3,6.5,18.2,0.0,10258,10276,10234,75,93,57,0.811,0.298,0.0,0.0,0.513,13.1,12.9,9.1,8.0,8.7,4.0,17.5,17.7,14.2,10252,10206,10204,73,75,78,0,3,14,False,True,False,False,False,False,False,True,2011
97,97,2011-04-08,2.7,2.9,6.0,1.0,11.2,4.6,17.4,0.0,10259,10275,10243,71,96,44,0.931,0.372,0.0,0.0,0.559,13.6,12.6,9.2,7.4,7.8,4.1,19.1,17.8,14.4,10259,10214,10207,73,73,78,0,3,14,False,True,False,False,False,False,False,True,2011
98,98,2011-04-09,2.7,3.0,5.0,1.0,9.9,3.1,16.9,0.0,10258,10277,10241,73,97,36,0.9,0.69,0.21,0.0,0.0,11.5,11.7,9.3,4.7,6.9,4.1,17.5,16.7,14.5,10258,10232,10214,73,74,78,0,2,14,False,False,False,False,False,True,False,True,2011
99,99,2011-04-10,2.6,2.7,4.0,0.0,11.6,3.0,19.8,0.0,10244,10257,10231,58,85,37,0.963,0.321,0.642,0.0,0.0,10.9,11.7,9.3,3.6,6.0,3.9,18.0,17.3,14.8,10254,10247,10221,67,71,77,0,0,14,False,False,False,False,False,True,False,False,2011
100,100,2011-04-11,2.8,3.3,8.0,0.0,13.5,4.5,22.3,2.1,10198,10225,10176,67,95,38,0.848,0.075,0.0,0.0,0.773,11.7,12.2,9.4,3.5,5.6,3.8,19.7,18.4,15.0,10233,10245,10223,66,70,76,2,2,15,False,True,False,False,False,True,False,False,2011
101,101,2011-04-12,5.3,5.6,9.0,2.0,8.1,3.5,11.8,2.5,10249,10276,10196,75,90,53,0.946,0.368,0.0,0.0,0.578,11.1,12.0,9.3,3.7,5.2,3.6,18.0,18.3,14.9,10230,10246,10227,67,70,76,5,5,18,False,True,False,False,False,True,False,False,2011
102,102,2011-04-13,2.8,3.3,7.0,0.0,8.2,2.1,13.5,0.0,10227,10258,10200,66,94,41,0.848,0.16,0.0,0.0,0.688,9.9,10.8,9.3,3.4,3.9,3.5,15.9,17.1,14.9,10225,10242,10231,69,69,75,5,5,18,False,True,False,False,False,True,False,False,2011
103,103,2011-04-14,0.3,1.4,2.0,1.0,8.7,3.1,12.5,0.0,10196,10204,10188,74,89,56,0.214,0.181,0.033,0.0,0.0,8.3,10.2,9.4,2.9,3.4,3.5,12.6,16.3,15.1,10224,10233,10233,72,69,75,3,5,18,False,True,False,False,False,True,False,False,2011
104,104,2011-04-15,0.9,1.3,3.0,0.0,10.4,2.5,16.0,0.0,10210,10219,10201,60,95,36,0.692,0.0,0.592,0.1,0.0,9.1,10.1,9.6,2.6,3.1,3.4,14.0,16.1,15.4,10211,10226,10233,67,68,74,0,5,11,False,True,False,False,False,True,False,False,2011
105,105,2011-04-16,0.7,1.5,4.0,0.0,10.8,2.7,16.7,0.0,10226,10238,10215,61,87,33,0.467,0.353,0.114,0.0,0.0,10.0,10.2,9.8,2.8,3.1,3.6,15.1,16.1,15.7,10211,10221,10229,65,66,73,0,5,11,False,False,False,False,False,True,True,True,2011
106,106,2011-04-17,1.5,1.9,4.0,0.0,12.5,8.2,18.4,0.0,10244,10257,10236,62,84,34,0.789,0.333,0.456,0.0,0.0,11.2,10.3,10.1,4.5,3.8,4.0,17.0,15.9,15.9,10227,10221,10226,61,66,73,0,5,11,False,False,False,False,False,True,True,False,2011
107,107,2011-04-18,2.6,2.8,6.0,1.0,13.5,3.2,20.2,0.0,10191,10233,10151,52,92,29,0.929,0.0,0.784,0.145,0.0,12.3,10.3,10.4,4.7,3.6,4.2,18.4,15.6,16.1,10220,10220,10220,58,64,72,0,2,11,False,True,False,False,False,True,True,False,2011
108,108,2011-04-19,1.3,2.3,4.0,1.0,16.3,8.1,25.0,0.0,10149,10157,10140,50,76,23,0.565,0.0,0.464,0.101,0.0,14.1,11.5,10.7,6.5,4.3,4.5,21.2,17.5,16.5,10195,10206,10212,55,61,72,0,0,11,False,True,False,False,False,True,True,False,2011
109,109,2011-04-20,1.6,1.8,4.0,1.0,16.4,6.5,24.7,0.0,10152,10162,10140,53,89,26,0.889,0.237,0.652,0.0,0.0,15.4,12.7,11.0,5.9,4.9,4.7,23.3,19.1,16.8,10164,10195,10203,52,59,70,0,0,11,False,True,False,False,False,True,True,False,2011
110,110,2011-04-21,0.5,1.6,5.0,0.0,16.9,7.2,26.1,0.0,10137,10152,10118,55,85,25,0.312,0.0,0.045,0.267,0.0,16.5,13.8,11.3,7.3,5.5,5.0,25.3,21.0,17.1,10146,10187,10196,53,56,70,0,0,11,False,True,False,False,False,True,True,False,2011
111,111,2011-04-22,1.7,2.7,6.0,1.0,18.2,9.3,27.3,0.0,10102,10116,10086,53,83,23,0.63,0.0,0.378,0.252,0.0,17.2,14.9,11.6,7.7,6.5,5.2,26.0,22.6,17.6,10130,10172,10192,54,55,69,0,0,11,True,True,False,False,False,True,True,False,2011
112,112,2011-04-23,2.8,3.0,5.0,1.0,19.8,11.9,27.1,0.0,10115,10135,10103,45,69,26,0.933,0.332,0.601,0.0,0.0,18.3,16.2,12.1,9.5,7.8,5.6,26.8,24.1,18.2,10118,10156,10190,51,53,67,0,0,11,False,False,False,False,False,True,True,True,2011
113,113,2011-04-24,2.2,2.5,5.0,1.0,18.3,8.7,27.2,0.0,10164,10194,10132,53,84,26,0.88,0.44,0.44,0.0,0.0,18.8,17.1,12.5,10.0,7.8,5.7,27.2,25.4,18.7,10127,10144,10191,50,52,67,0,0,11,True,False,False,False,False,True,True,False,2011
114,114,2011-04-25,2.9,3.3,6.0,1.0,16.8,6.3,24.4,0.0,10201,10211,10191,50,79,25,0.879,0.371,0.508,0.0,0.0,18.3,17.5,12.9,9.0,8.3,6.0,26.2,26.0,19.2,10160,10146,10192,49,51,66,0,0,11,True,True,False,False,False,True,True,True,2011
115,115,2011-04-26,4.0,4.3,8.0,1.0,15.2,7.2,22.6,0.0,10211,10219,10195,60,92,33,0.93,0.631,0.299,0.0,0.0,16.8,17.4,13.1,7.4,8.2,6.4,24.7,25.6,19.4,10192,10155,10195,54,53,66,0,0,11,False,True,False,False,False,False,True,True,2011
116,116,2011-04-27,4.9,5.0,7.0,3.0,12.3,8.5,15.8,-0.1,10198,10214,10171,72,90,57,0.98,0.958,0.0,0.0,0.022,14.8,16.8,13.3,7.3,8.4,6.6,20.9,24.4,19.4,10203,10161,10197,61,55,65,0,0,10,False,True,False,False,False,False,True,True,2011
117,117,2011-04-28,3.1,3.3,5.0,1.0,12.9,7.5,18.4,2.3,10145,10167,10128,84,95,60,0.939,0.365,0.574,0.0,0.0,13.5,16.2,13.3,7.7,8.5,6.5,18.9,23.3,19.6,10185,10162,10197,72,60,65,2,2,10,False,True,False,False,False,False,True,False,2011
118,118,2011-04-29,3.7,4.3,8.0,1.0,15.1,5.9,23.3,4.8,10111,10126,10087,74,99,43,0.86,0.2,0.66,0.0,0.0,13.4,15.8,13.3,7.3,8.0,6.3,19.2,22.7,19.8,10151,10164,10194,77,63,65,7,7,14,False,True,False,False,False,False,True,False,2011
119,119,2011-04-30,6.8,6.8,10.0,4.0,15.9,10.8,21.8,0.0,10097,10108,10077,52,79,39,1.0,0.222,0.778,0.0,0.0,14.6,15.2,13.3,8.1,7.8,6.4,21.2,21.9,19.7,10118,10161,10192,70,64,64,7,7,13,True,False,True,True,True,False,True,True,2011
120,120,2011-05-01,6.0,6.1,8.0,4.0,13.6,8.3,20.1,0.0,10113,10129,10104,43,55,29,0.984,0.208,0.776,0.0,0.0,14.9,14.5,13.4,8.3,7.8,6.4,21.7,20.9,19.9,10107,10154,10192,56,62,63,5,7,12,False,False,True,True,True,False,True,True,2011
121,121,2011-05-02,6.2,6.3,9.0,4.0,10.7,5.3,15.7,0.0,10118,10135,10104,44,62,29,0.984,0.35,0.634,0.0,0.0,13.4,13.7,13.4,8.1,7.6,6.3,19.2,19.7,19.9,10109,10142,10188,46,61,62,0,7,12,False,True,True,True,True,False,False,False,2011
122,122,2011-05-03,4.4,4.7,7.0,3.0,8.8,3.0,14.7,0.0,10171,10201,10139,46,75,19,0.936,0.405,0.531,0.0,0.0,11.0,12.8,13.4,5.5,7.0,6.2,16.8,18.5,20.0,10134,10136,10186,44,59,61,0,7,12,False,True,True,True,True,False,False,False,2011
123,123,2011-05-04,2.4,2.5,5.0,0.0,8.7,-0.6,14.8,0.0,10221,10237,10201,65,92,39,0.96,0.81,0.15,0.0,0.0,9.4,12.2,13.1,2.6,5.7,5.7,15.1,18.4,19.7,10170,10139,10184,52,58,60,0,7,12,False,True,True,True,True,False,False,True,2011
124,124,2011-05-05,1.4,1.8,3.0,0.0,11.7,1.3,19.4,0.0,10222,10239,10204,56,91,28,0.778,0.0,0.441,0.337,0.0,9.7,12.1,13.1,1.2,4.9,5.6,16.3,18.5,19.8,10205,10150,10183,56,54,60,0,5,12,False,True,True,True,True,False,False,False,2011
125,125,2011-05-06,2.2,2.6,4.0,1.0,16.6,6.2,24.7,0.0,10185,10200,10171,45,78,23,0.846,0.0,0.254,0.592,0.0,12.3,12.3,13.3,2.3,4.9,5.6,19.6,18.7,20.0,10209,10161,10181,55,50,59,0,0,12,False,True,True,True,True,False,False,False,2011
126,126,2011-05-07,4.4,4.7,8.0,2.0,21.3,12.5,28.9,0.0,10155,10167,10139,43,66,24,0.936,0.0,0.25,0.686,0.0,16.5,13.1,13.7,6.7,5.1,6.0,24.3,19.8,20.5,10187,10169,10177,48,49,58,0,0,12,False,False,True,True,True,False,False,False,2011
127,127,2011-05-08,2.4,4.3,6.0,2.0,21.4,13.4,27.8,-0.1,10170,10197,10145,48,84,33,0.558,0.0,0.0,0.521,0.037,19.8,14.2,14.0,10.7,5.9,6.3,27.1,20.9,20.8,10170,10177,10174,45,50,57,0,0,12,False,False,True,True,True,False,False,True,2011
128,128,2011-05-09,1.5,1.9,3.0,1.0,16.2,11.8,21.1,0.7,10225,10238,10199,84,99,65,0.789,0.614,0.0,0.0,0.175,19.6,15.0,14.1,12.6,6.8,6.6,25.9,21.6,20.7,10183,10193,10175,58,55,58,1,1,10,False,True,False,False,False,False,False,False,2011
129,129,2011-05-10,2.3,3.0,5.0,1.0,17.1,11.5,24.5,0.1,10247,10268,10234,71,99,45,0.767,0.707,0.06,0.0,0.0,18.2,16.1,14.4,12.2,8.0,6.9,24.5,23.0,21.2,10214,10204,10175,68,59,58,1,1,8,False,True,False,False,False,False,False,False,2011
130,130,2011-05-11,2.5,2.9,5.0,1.0,15.2,9.1,21.1,0.0,10224,10241,10203,65,93,33,0.862,0.182,0.0,0.0,0.68,16.2,17.1,14.7,10.8,9.4,7.1,22.2,23.9,21.4,10232,10204,10175,73,59,58,1,1,8,False,True,False,False,False,False,False,False,2011
131,131,2011-05-12,3.8,4.0,8.0,1.0,13.2,7.9,18.1,0.0,10191,10211,10179,70,96,45,0.95,0.053,0.0,0.0,0.897,15.2,17.3,14.8,9.5,10.3,7.3,21.2,23.7,21.6,10221,10200,10175,69,61,58,0,1,8,False,True,False,False,False,False,False,False,2011
132,132,2011-05-13,1.9,2.7,5.0,0.0,13.6,7.3,20.6,0.0,10200,10219,10168,65,91,35,0.704,0.0,0.0,0.101,0.603,14.0,16.9,15.0,8.1,10.5,7.5,19.9,23.2,21.8,10205,10202,10174,67,64,58,0,1,8,False,True,False,False,False,False,False,True,2011
133,133,2011-05-14,4.4,4.5,8.0,0.0,12.0,5.7,16.6,0.5,10171,10192,10152,66,90,38,0.978,0.217,0.0,0.0,0.761,12.9,15.5,15.0,7.0,9.5,7.6,18.4,21.4,21.8,10187,10204,10172,67,67,58,1,1,8,False,False,False,False,False,False,False,False,2011
134,134,2011-05-15,3.9,4.3,9.0,2.0,11.7,8.4,16.5,0.3,10223,10243,10191,73,91,49,0.907,0.131,0.0,0.0,0.776,12.4,14.1,15.0,7.1,8.8,7.6,17.9,19.8,21.7,10198,10212,10172,68,71,58,1,2,9,False,False,False,False,False,False,False,True,2011
135,135,2011-05-16,3.6,3.7,6.0,2.0,13.2,10.3,16.0,0.6,10215,10230,10199,81,96,70,0.973,0.0,0.0,0.281,0.692,12.3,13.7,15.0,8.1,8.6,7.8,16.4,19.1,21.6,10203,10210,10173,73,70,60,1,2,9,False,True,False,False,False,False,False,False,2011
136,136,2011-05-17,2.7,3.2,5.0,1.0,14.1,9.8,19.1,0.7,10197,10205,10184,79,93,57,0.844,0.0,0.0,0.094,0.75,13.0,13.3,14.9,9.5,8.4,7.9,17.2,18.3,21.4,10212,10203,10174,78,71,61,2,2,10,False,True,False,False,False,False,False,False,2011
137,137,2011-05-18,2.6,3.1,5.0,0.0,14.2,10.1,20.6,0.0,10162,10178,10146,77,95,58,0.839,0.0,0.0,0.279,0.56,13.8,13.1,14.8,10.1,8.5,8.0,18.6,18.2,21.2,10191,10194,10175,79,73,61,1,2,10,False,True,False,False,False,False,False,False,2011
138,138,2011-05-19,2.0,2.6,5.0,1.0,13.1,10.3,16.7,0.1,10178,10190,10156,83,97,63,0.769,0.607,0.162,0.0,0.0,13.8,13.1,14.7,10.1,8.8,8.1,18.8,18.0,20.9,10179,10192,10176,80,75,62,1,2,10,False,True,False,False,False,False,False,False,2011
139,139,2011-05-20,1.9,2.3,6.0,0.0,13.9,4.9,21.9,0.0,10190,10217,10178,67,97,45,0.826,0.119,0.0,0.0,0.707,13.7,13.2,14.5,8.4,8.5,8.0,19.7,18.2,20.7,10177,10191,10179,76,75,63,0,2,10,False,True,False,False,False,False,False,True,2011
140,140,2011-05-21,1.4,1.8,4.0,1.0,16.0,4.5,24.1,0.0,10200,10229,10157,59,99,29,0.778,0.0,0.0,0.692,0.086,14.3,13.7,14.4,6.6,8.3,7.7,20.9,19.3,20.6,10189,10195,10182,70,74,63,0,2,10,False,False,False,False,False,False,False,False,2011
141,141,2011-05-22,4.1,4.3,7.0,1.0,15.8,10.7,20.1,3.2,10173,10232,10138,64,93,32,0.953,0.0,0.0,0.222,0.731,15.2,14.3,14.3,6.7,8.7,7.8,22.0,19.8,20.3,10188,10188,10183,63,73,64,3,5,13,False,False,False,False,False,False,False,False,2011
142,142,2011-05-23,4.0,4.3,7.0,2.0,16.1,8.1,22.7,0.0,10217,10245,10186,60,92,33,0.93,0.0,0.0,0.538,0.392,16.0,14.7,14.3,7.8,8.3,7.8,22.3,20.7,20.3,10197,10188,10183,61,70,64,3,4,13,False,True,False,False,False,False,False,False,2011
143,143,2011-05-24,4.7,5.1,8.0,2.0,13.9,8.5,17.6,-0.1,10250,10285,10188,56,83,36,0.922,0.072,0.0,0.0,0.85,15.3,14.7,14.2,9.1,8.2,7.9,20.1,20.5,20.1,10213,10196,10185,60,67,64,3,3,13,False,True,False,False,False,False,False,False,2011
144,144,2011-05-25,2.7,3.0,4.0,1.0,15.9,4.0,23.3,0.0,10232,10284,10135,46,91,18,0.9,0.0,0.09,0.81,0.0,15.3,15.0,14.4,6.9,7.3,7.7,21.2,20.9,20.4,10233,10206,10186,54,62,63,0,3,13,False,True,False,False,False,False,False,True,2011
145,145,2011-05-26,5.2,5.8,8.0,2.0,15.0,12.0,18.4,0.1,10092,10125,10073,56,78,43,0.897,0.0,0.0,0.409,0.488,14.9,15.2,14.4,8.2,7.5,7.9,19.8,21.2,20.4,10191,10193,10184,53,58,62,0,3,11,False,True,False,False,False,False,False,False,2011
146,146,2011-05-27,3.9,4.5,8.0,2.0,12.4,9.7,16.4,8.7,10153,10188,10100,77,96,56,0.867,0.068,0.0,0.0,0.799,14.4,15.0,14.3,8.6,8.2,8.0,19.4,20.4,20.1,10159,10188,10185,60,60,62,9,12,15,False,True,False,False,False,False,False,False,2011
147,147,2011-05-28,4.3,4.5,6.0,2.0,13.2,9.1,18.2,0.4,10153,10180,10133,73,92,51,0.956,0.0,0.0,0.372,0.584,13.5,14.6,14.2,10.3,8.9,8.0,17.7,19.5,20.0,10133,10181,10187,69,62,63,9,12,15,False,False,False,False,False,False,False,True,2011
148,148,2011-05-29,4.4,4.5,7.0,1.0,16.7,12.1,22.7,0.0,10138,10148,10129,69,88,44,0.978,0.0,0.0,0.391,0.587,14.1,14.7,14.3,10.3,9.1,8.1,19.1,19.9,20.1,10148,10176,10188,73,62,64,9,9,15,False,False,False,False,False,False,False,False,2011
149,149,2011-05-30,2.2,3.4,8.0,1.0,19.6,9.4,29.5,-0.1,10111,10147,10072,62,95,25,0.647,0.0,0.0,0.417,0.23,16.5,15.2,14.7,10.2,9.3,8.2,23.5,20.9,20.6,10134,10161,10188,68,63,64,0,9,15,False,True,False,False,False,False,False,False,2011
150,150,2011-05-31,3.0,3.5,5.0,1.0,12.7,7.6,16.1,5.0,10176,10265,10101,85,96,65,0.857,0.324,0.0,0.0,0.533,16.3,15.1,14.8,9.7,9.1,8.4,22.8,20.7,20.6,10142,10151,10188,72,67,66,5,14,20,False,True,False,False,False,False,False,True,2011
151,151,2011-06-01,2.9,3.2,5.0,1.0,13.8,3.7,20.4,0.0,10297,10320,10267,62,98,34,0.906,0.876,0.0,0.0,0.03,15.4,14.8,15.0,6.9,9.1,8.6,22.0,20.2,20.8,10195,10160,10191,70,69,66,5,14,20,False,True,False,False,False,False,False,False,2011
152,152,2011-06-02,4.0,4.1,7.0,1.0,17.0,5.6,24.4,0.0,10323,10335,10310,58,94,31,0.976,0.564,0.412,0.0,0.0,14.5,15.1,15.2,5.6,8.2,8.7,20.3,21.1,21.0,10265,10193,10195,68,69,66,5,14,20,True,True,True,True,True,True,False,False,2011
153,153,2011-06-03,5.2,5.4,8.0,3.0,20.2,11.5,27.0,0.0,10280,10325,10234,62,92,39,0.963,0.375,0.588,0.0,0.0,17.0,16.2,15.3,6.9,8.4,8.9,23.9,22.6,21.1,10300,10211,10198,61,67,66,0,5,20,False,True,True,True,True,True,False,True,2011
154,154,2011-06-04,5.2,5.4,7.0,3.0,22.8,14.3,30.2,0.0,10177,10228,10129,58,91,36,0.963,0.439,0.524,0.0,0.0,20.0,17.5,15.4,10.5,9.2,9.0,27.2,24.3,21.1,10260,10215,10199,59,65,67,0,5,20,False,False,True,True,True,True,False,False,2011
155,155,2011-06-05,3.5,3.6,5.0,2.0,17.9,13.6,23.3,6.2,10080,10126,10039,82,96,69,0.972,0.778,0.194,0.0,0.0,20.3,17.7,15.2,13.1,9.4,9.0,26.8,24.4,21.0,10179,10206,10196,67,67,68,6,11,26,False,False,True,True,True,True,False,False,2011
156,156,2011-06-06,1.4,2.3,4.0,1.0,16.9,12.1,23.6,12.3,10032,10053,10019,90,97,68,0.609,0.108,0.0,0.0,0.501,19.2,17.3,15.3,13.3,9.8,9.0,25.7,23.6,21.1,10096,10195,10189,77,71,68,19,24,38,False,True,False,False,False,False,False,False,2011
157,157,2011-06-07,0.9,2.5,6.0,1.0,15.5,11.5,20.5,4.0,10053,10068,10034,82,96,62,0.36,0.012,0.0,0.0,0.348,16.8,17.7,15.2,12.4,10.3,9.0,22.5,24.2,20.9,10055,10177,10182,85,71,69,23,22,42,False,True,False,False,False,False,False,False,2011
158,158,2011-06-08,2.9,3.0,5.0,2.0,14.2,9.8,18.6,1.3,10078,10112,10051,73,97,51,0.967,0.0,0.0,0.151,0.816,15.5,17.8,15.2,11.1,11.2,9.0,20.9,23.9,20.8,10054,10146,10176,82,72,69,18,24,43,False,True,False,False,False,False,False,False,2011
159,159,2011-06-09,2.4,3.2,5.0,0.0,14.2,8.2,19.7,0.0,10145,10170,10115,67,90,39,0.75,0.0,0.0,0.1,0.65,14.6,17.4,15.2,9.8,11.6,9.0,19.6,23.3,20.9,10092,10121,10175,74,73,69,5,24,43,False,True,False,False,False,False,False,False,2011
160,160,2011-06-10,1.0,2.0,5.0,0.0,13.3,8.3,20.3,4.6,10149,10164,10128,76,97,42,0.5,0.0,0.0,0.489,0.011,13.9,16.4,15.2,8.8,11.1,9.1,19.5,22.3,20.9,10124,10102,10173,72,75,69,6,28,48,False,True,False,False,False,False,False,False,2011
161,161,2011-06-11,2.3,3.0,7.0,1.0,11.7,6.8,17.0,0.7,10168,10190,10152,81,98,59,0.767,0.0,0.0,0.196,0.571,13.1,14.8,15.2,7.8,10.0,9.1,19.0,20.4,20.9,10154,10101,10173,75,79,70,5,29,48,False,False,False,False,False,False,False,False,2011
162,162,2011-06-12,2.4,2.8,4.0,1.0,14.3,5.8,18.9,-0.1,10177,10198,10142,61,95,36,0.857,0.0,0.0,0.695,0.162,13.1,14.3,15.3,7.0,8.9,9.0,18.7,19.8,21.0,10165,10115,10171,73,76,70,5,23,48,True,False,False,False,False,False,False,False,2011
163,163,2011-06-13,3.9,4.0,6.0,1.0,16.7,13.6,20.3,0.9,10142,10158,10133,81,96,69,0.975,0.0,0.0,0.65,0.325,14.2,14.3,15.4,8.7,9.1,9.1,18.7,19.3,21.1,10162,10130,10169,74,74,70,2,11,48,True,True,False,False,False,False,False,False,2011
164,164,2011-06-14,1.5,2.1,5.0,0.0,17.3,12.5,22.4,0.0,10182,10190,10159,70,97,46,0.714,0.278,0.0,0.0,0.436,16.1,14.5,15.5,10.6,9.3,9.2,20.5,19.6,21.2,10167,10149,10168,71,73,69,1,7,47,False,True,False,False,False,False,False,False,2011
165,165,2011-06-15,1.5,2.3,7.0,0.0,17.6,10.9,23.9,0.0,10158,10180,10141,75,93,51,0.652,0.0,0.0,0.13,0.522,17.2,15.0,15.6,12.3,9.4,9.3,22.2,20.4,21.4,10161,10160,10168,75,73,69,1,6,47,False,True,False,False,False,False,False,False,2011
166,166,2011-06-16,2.6,3.3,6.0,1.0,15.4,11.4,20.0,10.3,10114,10140,10099,84,94,68,0.788,0.0,0.0,0.377,0.411,16.8,15.2,15.7,11.6,9.9,9.3,22.1,20.4,21.5,10151,10156,10166,76,75,69,10,16,57,False,True,False,False,False,False,False,False,2011
167,167,2011-06-17,2.7,3.6,6.0,1.0,14.0,9.7,18.5,2.3,10098,10145,9998,78,92,54,0.75,0.0,0.016,0.734,0.0,15.7,15.3,15.7,10.7,10.1,9.5,20.8,20.1,21.4,10123,10148,10162,79,76,70,13,14,60,False,True,False,False,False,False,False,False,2011
168,168,2011-06-18,5.3,5.5,8.0,3.0,14.5,12.2,16.6,8.0,10025,10045,9989,77,93,65,0.964,0.0,0.0,0.45,0.514,14.6,15.7,15.7,11.1,10.9,9.7,18.4,20.1,21.1,10079,10128,10156,80,75,70,21,21,68,False,False,False,False,False,False,False,False,2011
169,169,2011-06-19,4.6,4.9,7.0,2.0,13.8,10.9,17.8,5.6,10097,10148,10044,82,94,63,0.939,0.0,0.0,0.135,0.804,14.1,15.6,15.6,10.9,11.6,9.7,17.6,19.9,21.0,10073,10117,10153,79,78,71,16,27,70,False,False,False,False,False,False,False,True,2011
170,170,2011-06-20,2.2,2.4,4.0,1.0,14.0,8.8,17.1,1.7,10131,10147,10120,86,97,75,0.917,0.0,0.0,0.724,0.193,14.1,15.2,15.5,10.6,10.9,9.8,17.2,19.5,20.8,10084,10115,10150,82,79,72,15,28,72,False,True,False,False,False,False,False,False,2011
171,171,2011-06-21,3.2,3.4,6.0,1.0,17.6,14.4,21.5,0.4,10123,10133,10109,77,97,56,0.941,0.0,0.0,0.303,0.638,15.1,15.3,15.6,11.4,11.2,10.0,18.8,19.3,21.0,10117,10107,10146,82,80,72,8,28,72,False,True,False,False,False,False,False,False,2011
172,172,2011-06-22,2.7,2.9,5.0,1.0,15.5,12.0,17.3,5.8,10114,10131,10100,74,89,62,0.931,0.0,0.0,0.32,0.611,15.7,15.0,15.6,11.7,11.3,10.3,18.6,18.4,20.7,10123,10100,10142,79,80,74,8,34,78,False,True,False,False,False,False,False,False,2011
